FBgn0026562	43868.5455480573	-2.38255375304746	0.083522523126607	-28.5258833648486	5.59510660657511e-179	4.84032672534813e-175
FBgn0039155	735.939136596636	-4.07674246605832	0.144657905723528	-28.1819541467015	9.73174434088646e-175	2.80631067643363e-171
FBgn0003360	4392.7577141093	-2.99542318408865	0.106239999059418	-28.1948720878033	6.75849187126261e-175	2.80631067643363e-171
FBgn0025111	1508.08707143002	2.68038350346577	0.0992245312649161	27.0133148455951	1.03100952047336e-160	2.22981584040376e-157
FBgn0029167	3663.82173154691	-2.11124928853028	0.0911704728084549	-23.1571606847528	1.2312672313332e-118	2.1303385636527e-115
FBgn0039827	265.07817718924	-3.37069793823113	0.169769330545267	-19.8545751897889	1.00609693015651e-87	1.450624090464e-84
FBgn0035085	644.366837429722	-2.41861841923028	0.121932427324476	-19.835727642771	1.46382930116694e-87	1.80908389777075e-84
FBgn0264475	650.947679886028	-2.31429990152415	0.131223751014245	-17.636288275839	1.29705950403183e-69	1.40260772117242e-66
FBgn0034736	222.308995848072	-2.92757215646128	0.171225309802411	-17.097776957388	1.54173872825118e-65	1.48195352645566e-62
FBgn0000071	322.085805028094	2.33699940164525	0.144138800737233	16.2135343827762	4.04614944229527e-59	3.50032388252964e-56
FBgn0029896	477.291034028138	-2.17486621455924	0.137603340900635	-15.8053300183296	2.85889263651186e-56	2.24838910895129e-53
FBgn0038832	290.155365602645	-2.28372207624058	0.166853803528037	-13.6869644440371	1.21479115100901e-42	8.75763187281581e-40
FBgn0027279	2946.64213921217	-1.16269191876143	0.0860494833780788	-13.5118988879093	1.33044933051544e-41	8.85362858329927e-39
FBgn0035189	207.86310008807	2.35990537060039	0.182328597403634	12.9431444337615	2.56895527444634e-38	1.58743086280252e-35
FBgn0001226	1188.39103759586	1.55764685857631	0.123521824619327	12.6102967097249	1.85294109158562e-36	1.06865289222048e-33
FBgn0040091	1090.94411316351	-1.46340061438288	0.116293333838783	-12.58370162826	2.59575596919251e-36	1.40349280559277e-33
FBgn0040099	858.740248668437	-1.63623036756848	0.130118861160738	-12.5748900118886	2.90203907827953e-36	1.47679647448213e-33
FBgn0023479	3098.55704032873	-1.43344793545773	0.115450180962277	-12.4161601437949	2.13568392299257e-35	1.0264334232116e-32
FBgn0264753	114.967338028304	-2.43091707618238	0.196412549681076	-12.3765873419472	3.49907346803788e-35	1.59318339852609e-32
FBgn0011260	196.142303063605	1.93650452759777	0.15711239226372	12.325600162381	6.59506322001148e-35	2.85269459581597e-32
FBgn0039419	1812.12278905736	-1.11684352842713	0.091208486663862	-12.2449518600514	1.78783134186754e-34	7.36501378023625e-32
FBgn0262733	371.009528424049	1.82613315137762	0.153884797187386	11.8668847394583	1.75896212138811e-32	6.91671877824026e-30
FBgn0261552	6035.53705762537	-1.61734618601692	0.137034410363365	-11.8024821774933	3.78965375284256e-32	1.42540411373222e-29
FBgn0033913	5118.11723962841	-1.12623017296789	0.096902709288739	-11.6222774495612	3.17556427655914e-31	1.14465860652138e-28
FBgn0037754	218.39337298169	-1.96113655451961	0.170096247066741	-11.5295698073228	9.36102999842802e-31	3.23929082065603e-28
FBgn0085359	68.0989508465214	-2.60560460465252	0.226819622921017	-11.4875625446209	1.52350033830826e-30	5.06915439488645e-28
FBgn0024288	58.8431949734756	-2.55128405046744	0.224463183985294	-11.3661581608617	6.16414359497566e-30	1.97503726815313e-27
FBgn0031150	803.838218739031	1.18389374390488	0.105149796828539	11.2591158481778	2.08843460566197e-29	6.45251706199347e-27
FBgn0052407	192.857775362934	-1.80911695721535	0.160806335674976	-11.2502840738313	2.30847366343162e-29	6.88641574563686e-27
FBgn0051092	155.651206370697	1.88852456873519	0.168968370824864	11.1767933816007	5.29694756732987e-29	1.52746311349902e-26
FBgn0051363	7311.06808545643	0.927156624252439	0.0836911007516576	11.0783179564534	1.59847277770324e-28	4.46077032255184e-26
FBgn0034010	525.879538634805	-1.33216262578543	0.12271823268445	-10.8554580411117	1.87862555973435e-27	5.07874678664434e-25
FBgn0283658	1334.55251816393	-1.08366060779298	0.0999864941740578	-10.8380698487791	2.27214190765501e-27	5.95645443731015e-25
FBgn0035147	19507.7643398384	-1.11827059735445	0.105190841341087	-10.6308741625937	2.14096198763885e-26	5.44748886913639e-24
FBgn0264437	133.415495049894	2.09110023656214	0.19683888638081	10.6234102163972	2.31930158487556e-26	5.73265086021671e-24
FBgn0261673	64.1286595544736	2.24691013733625	0.213566482399944	10.5208931293277	6.92143441766116e-26	1.66325914297741e-23
